0.901099,0.901099,0.932584,0.708333,0.257143,0.212121,0.212121,0.565789,0.565789,0.565789,0.565789,0.925532,0.869565,0.89011,0.59375,0.65625,0.863636,0.65625,0.392857,0.4,0.428571,0.578947,0.578947,0.552632,0.578947,0.806452,0.806452,0.806452,0.333333,0.380952,0.333333,0.913043,0.902174,0.892473,0.902174,0.461538,0.611111,0.409091,0.771739,0.808989,0.788889,3
0.923077,0.923077,0.955056,0.583333,0.257143,0.212121,0.212121,0.552632,0.552632,0.552632,0.552632,0.925532,0.869565,0.879121,0.75,0.75,0.897727,0.75,0.5,0.533333,0.535714,0.578947,0.552632,0.552632,0.552632,0.849462,0.83871,0.849462,0.47619,0.428571,0.47619,0.902174,0.902174,0.892473,0.913043,0.5,0.611111,0.363636,0.858696,0.88764,0.888889,3
0.934066,0.934066,0.932584,0.666667,0.228571,0.181818,0.181818,0.592105,0.592105,0.592105,0.592105,0.914894,0.891304,0.89011,0.65625,0.71875,0.886364,0.71875,0.428571,0.433333,0.464286,0.631579,0.631579,0.631579,0.631579,0.795699,0.795699,0.795699,0.714286,0.714286,0.714286,0.902174,0.902174,0.903226,0.913043,0.423077,0.333333,0.363636,0.836957,0.865169,0.866667,3
0.912088,0.912088,0.94382,0.625,0.342857,0.30303,0.30303,0.618421,0.618421,0.618421,0.605263,0.925532,0.923913,0.934066,0.71875,0.71875,0.886364,0.71875,0.464286,0.433333,0.5,0.605263,0.605263,0.605263,0.605263,0.806452,0.806452,0.795699,0.571429,0.571429,0.571429,0.902174,0.902174,0.903226,0.902174,0.423077,0.611111,0.318182,0.826087,0.865169,0.844444,3
0.912088,0.912088,0.898876,0.625,0.285714,0.242424,0.242424,0.578947,0.578947,0.578947,0.565789,0.914894,0.869565,0.857143,0.65625,0.65625,0.875,0.71875,0.357143,0.366667,0.357143,0.605263,0.605263,0.605263,0.605263,0.806452,0.817204,0.827957,0.619048,0.619048,0.571429,0.923913,0.913043,0.903226,0.934783,0.384615,0.277778,0.363636,0.804348,0.831461,0.822222,3
0.923077,0.923077,0.921348,0.666667,0.4,0.363636,0.333333,0.578947,0.578947,0.578947,0.578947,0.914894,0.836957,0.879121,0.46875,0.625,0.852273,0.625,0.428571,0.466667,0.428571,0.526316,0.526316,0.526316,0.526316,0.795699,0.784946,0.795699,0.619048,0.619048,0.619048,0.913043,0.913043,0.903226,0,0.461538,0.444444,0.409091,0.782609,0.820225,0.833333,3
0.868132,0.868132,0.921348,0.666667,0.2,0.151515,0.151515,0.539474,0.539474,0.552632,0.513158,0.904255,0.858696,0.868132,0.65625,0.65625,0.863636,0.65625,0.428571,0.433333,0.392857,0.447368,0.447368,0.447368,0.447368,0.817204,0.827957,0.827957,0.428571,0.428571,0.380952,0.880435,0.880435,0.88172,0.858696,0.230769,0.388889,0.318182,0.815217,0.853933,0.833333,3
0.879121,0.879121,0.910112,0.666667,0.114286,0.0606061,0.0606061,0.552632,0.552632,0.552632,0.552632,0.904255,0.858696,0.868132,0.65625,0.625,0.852273,0.625,0.464286,0.466667,0.464286,0.526316,0.526316,0.5,0.5,0.806452,0.806452,0.806452,0.571429,0.571429,0.619048,0.902174,0.891304,0.88172,0.902174,0.461538,0.333333,0.454545,0.826087,0.865169,0.855556,3
0.901099,0.901099,0.955056,0.708333,0.2,0.151515,0.151515,0.631579,0.631579,0.631579,0.618421,0.914894,0.858696,0.846154,0.6875,0.6875,0.875,0.6875,0.392857,0.4,0.392857,0.578947,0.578947,0.578947,0.552632,0.795699,0.806452,0.795699,0.619048,0.571429,0.571429,0.891304,0.902174,0.870968,0.891304,0.307692,0.111111,0.227273,0.858696,0.853933,0.844444,3
0.912088,0.912088,0.932584,0.666667,0.285714,0.242424,0.272727,0.657895,0.657895,0.657895,0.631579,0.914894,0.858696,0.901099,0.6875,0.6875,0.875,0.65625,0.535714,0.533333,0.535714,0.526316,0.526316,0.526316,0.526316,0.827957,0.827957,0.827957,0.619048,0.571429,0.571429,0.945652,0,0.924731,0.913043,0.423077,0.444444,0.454545,0.836957,0.865169,0.866667,4
0.879121,0.879121,0.921348,0.625,0.4,0.393939,0.363636,0.671053,0.671053,0.671053,0.671053,0.882979,0.880435,0.89011,0.65625,0.65625,0.875,0.65625,0.428571,0.433333,0.464286,0.473684,0.473684,0.473684,0.473684,0.827957,0.817204,0.817204,0.809524,0.761905,0.761905,0.902174,0.913043,0.892473,0.902174,0.461538,0.611111,0.5,0.804348,0.831461,0.811111,4
0.923077,0.923077,0.932584,0.583333,0.342857,0.363636,0.363636,0.697368,0.684211,0.684211,0.684211,0.904255,0.869565,0.879121,0.65625,0.6875,0.875,0.71875,0.5,0.5,0.5,0.473684,0.473684,0.473684,0.447368,0.817204,0.817204,0.817204,0.52381,0.571429,0.52381,0.913043,0.913043,0.903226,0.923913,0.5,0.5,0.5,0.771739,0.797753,0.811111,4
0.901099,0.901099,0.898876,0.541667,0.342857,0.333333,0.333333,0.671053,0.710526,0.671053,0.671053,0.904255,0.869565,0.868132,0.6875,0.6875,0.875,0.6875,0.5,0.466667,0.5,0.5,0.473684,0.473684,0.473684,0.817204,0.806452,0.817204,0.52381,0.52381,0.52381,0.923913,0,0,0.934783,0.461538,0.555556,0.454545,0.728261,0.775281,0.755556,4
0.923077,0.923077,0.910112,0.583333,0.285714,0.242424,0.242424,0.657895,0.657895,0.657895,0.657895,0.893617,0.869565,0.868132,0.5625,0.65625,0.863636,0.65625,0.464286,0.466667,0.5,0.447368,0.447368,0.447368,0.421053,0.827957,0.817204,0.817204,0.619048,0.666667,0.666667,0.880435,0.880435,0.870968,0.891304,0.384615,0.277778,0.454545,0.75,0.775281,0.777778,4
0.868132,0.868132,0.910112,0.583333,0.2,0.151515,0.151515,0.618421,0.618421,0.618421,0.618421,0.87234,0.847826,0.868132,0.65625,0.59375,0.852273,0.59375,0.464286,0.466667,0.464286,0.421053,0.421053,0.421053,0.421053,0.817204,0.827957,0.817204,0.571429,0.571429,0.52381,0.891304,0.902174,0.892473,0.902174,0.307692,0.166667,0.5,0.826087,0.853933,0.844444,4
0.89011,0.89011,0.921348,0.666667,0.2,0.212121,0.212121,0.631579,0.592105,0.592105,0.605263,0.904255,0.880435,0.912088,0.59375,0.65625,0.863636,0.625,0.464286,0.466667,0.464286,0.447368,0.447368,0.447368,0.447368,0.83871,0.827957,0.827957,0.571429,0.619048,0.571429,0.902174,0.891304,0.88172,0.891304,0.384615,0.277778,0.363636,0.836957,0.876404,0.855556,4
0.868132,0.868132,0.921348,0.583333,0.171429,0.121212,0.121212,0.565789,0.565789,0.565789,0.565789,0.904255,0.836957,0.857143,0.375,0.5625,0.818182,0.53125,0.392857,0.4,0.392857,0.447368,0.447368,0.447368,0.447368,0.817204,0.827957,0.817204,0.52381,0.52381,0.52381,0.891304,0.891304,0.88172,0.880435,0.269231,0.222222,0.0909091,0.815217,0.842697,0.844444,4
0.901099,0.901099,0.932584,0.583333,0.314286,0.272727,0.272727,0.631579,0.631579,0.631579,0.631579,0.904255,0.869565,0.879121,0.46875,0.625,0.863636,0.625,0.464286,0.466667,0.5,0.473684,0.473684,0.473684,0.473684,0.827957,0.817204,0.817204,0.619048,0.619048,0.619048,0.913043,0.902174,0.892473,0.913043,0.346154,0.333333,0.454545,0.804348,0.842697,0.833333,4
0.923077,0.923077,0.932584,0.625,0.342857,0.363636,0.363636,0.671053,0.671053,0.684211,0.684211,0.893617,0.858696,0.89011,0.625,0.59375,0.852273,0.625,0.392857,0.433333,0.428571,0.447368,0.447368,0.473684,0.447368,0.849462,0.827957,0.806452,0.52381,0.52381,0.52381,0.891304,0.913043,0.903226,0.902174,0.269231,0.5,0.5,0.75,0.764045,0.755556,4
0.945055,0.945055,0.955056,0.833333,0.428571,0.393939,0.393939,0.802632,0.802632,0.776316,0.802632,0.968085,0.891304,0.89011,0.71875,0.71875,0.886364,0.71875,0.607143,0.6,0.642857,0.710526,0.710526,0.736842,0.736842,0.88172,0.88172,0.903226,0.714286,0.714286,0.666667,0.978261,0.978261,0.967742,0.978261,0.807692,0.444444,0.590909,0.869565,0.94382,0.933333,5
0.934066,0.934066,0.988764,0.75,0.428571,0.363636,0.363636,0.802632,0.802632,0.763158,0.802632,0.968085,0.869565,0.89011,0.6875,0.6875,0.875,0.6875,0.571429,0.533333,0.535714,0.736842,0.736842,0.736842,0.736842,0.870968,0.860215,0.860215,0.47619,0.47619,0.428571,0.956522,0.956522,0.946237,0.967391,0.807692,0.555556,0.5,0.902174,0.966292,0.922222,5
0.912088,0.912088,0.977528,0.833333,0.485714,0.424242,0.424242,0.763158,0.763158,0.763158,0.763158,0,0.858696,0.857143,0.53125,0.53125,0.840909,0.53125,0.285714,0.3,0.285714,0.526316,0.552632,0.552632,0.552632,0.903226,0.903226,0.892473,0.619048,0.666667,0.666667,0.98913,0.978261,0.967742,0.967391,0.807692,0.444444,0.590909,0.923913,0.955056,0.933333,5
0.934066,0.934066,0.977528,0.833333,0.257143,0.212121,0.212121,0.763158,0.763158,0.75,0.763158,0,0.826087,0.846154,0.625,0.625,0.875,0.625,0.571429,0.566667,0.571429,0.657895,0.657895,0.657895,0.684211,0.88172,0.870968,0.88172,0.380952,0.380952,0.380952,0.956522,0.967391,0.946237,0.956522,0.653846,0.5,0.409091,0.891304,0.921348,0.933333,5
0.934066,0.934066,0.966292,0.791667,0.371429,0.333333,0.333333,0.763158,0.763158,0.763158,0.763158,0,0.76087,0.791209,0.53125,0.53125,0.806818,0.5625,0.214286,0.2,0.214286,0.447368,0.473684,0.473684,0.473684,0.903226,0.903226,0.913978,0.380952,0.333333,0.333333,0.934783,0.934783,0.924731,0.934783,0.769231,0.722222,0.545455,0.923913,0.955056,0.911111,5
0.89011,0.89011,0.955056,0.708333,0.571429,0.545455,0.545455,0.802632,0.802632,0.763158,0.802632,0,0.826087,0.813187,0.5,0.5,0.806818,0.5,0.25,0.233333,0.25,0.421053,0.447368,0.447368,0.473684,0.903226,0.892473,0.88172,0.571429,0.52381,0.52381,0.978261,0.978261,0.956989,0,0.730769,0.555556,0.545455,0.869565,0.910112,0.888889,5
0.89011,0.89011,1,0.833333,0.285714,0.242424,0.242424,0.789474,0.776316,0.789474,0.776316,0,0.826087,0.835165,0.625,0.625,0.863636,0.625,0.464286,0.433333,0.464286,0.605263,0.605263,0.631579,0.657895,0.913978,0.903226,0.903226,0.428571,0.428571,0.428571,0.967391,0.967391,0.956989,0.967391,0.730769,0.5,0.590909,0,0.932584,0.933333,5
0.901099,0.901099,0,0.833333,0.428571,0.393939,0.393939,0.842105,0.828947,0.802632,0.842105,0,0.913043,0.945055,0.84375,0.84375,0.931818,0.84375,0.607143,0.566667,0.571429,0.763158,0.763158,0.736842,0.763158,0.892473,0.892473,0.903226,0.571429,0.52381,0.52381,0.956522,0.956522,0.935484,0.956522,0.730769,0.722222,0.227273,0.956522,0.988764,0.955556,5
0.934066,0.934066,0,0.916667,0.228571,0.212121,0.212121,0.789474,0.789474,0.763158,0.789474,0,0.891304,0.912088,0.75,0.75,0.897727,0.75,0.785714,0.7,0.714286,0.736842,0.736842,0.736842,0.736842,0.892473,0.860215,0.870968,0.47619,0.47619,0.47619,0.967391,0.956522,0.956989,0.967391,0.769231,0.722222,0.5,0,0.966292,0.955556,5
0.934066,0.934066,0.988764,1,0.371429,0.333333,0.333333,0.736842,0.736842,0.776316,0.75,0,0.73913,0.758242,0.40625,0.40625,0.795455,0.40625,0.5,0.466667,0.5,0.447368,0.447368,0.473684,0.447368,0.913978,0.913978,0.913978,0.47619,0.571429,0.52381,0.945652,0.934783,0.924731,0.934783,0.769231,0.5,0.409091,0.934783,0.955056,0.966667,5
0.868132,0.868132,0.898876,0.541667,0.0571429,0,0,0.513158,0.5,0.513158,0.513158,0.851064,0.782609,0.791209,0.34375,0.375,0.761364,0.375,0.285714,0.266667,0.285714,0.289474,0.289474,0.289474,0.263158,0.827957,0.817204,0.817204,0.238095,0.142857,0.142857,0.826087,0.826087,0.817204,0.815217,0.153846,0.222222,0.272727,0.858696,0.865169,0.866667,6
0.868132,0.868132,0.898876,0.583333,0.0857143,0.0606061,0.0606061,0.526316,0.539474,0.539474,0.539474,0.851064,0.836957,0.846154,0.46875,0.53125,0.818182,0.53125,0.25,0.266667,0.25,0.368421,0.368421,0.368421,0.342105,0.817204,0.817204,0.806452,0.142857,0.142857,0.142857,0.815217,0.815217,0.806452,0.815217,0.192308,0.222222,0.272727,0.858696,0.865169,0.866667,6
0.846154,0.846154,0.932584,0.583333,0.142857,0.121212,0.121212,0.565789,0.565789,0.565789,0.565789,0.914894,0.73913,0.758242,0.28125,0.25,0.715909,0.25,0.0714286,0.1,0.0714286,0.157895,0.157895,0.157895,0.157895,0.827957,0.817204,0.817204,0.190476,0.190476,0.238095,0.826087,0.826087,0.817204,0.826087,0.192308,0.222222,0.181818,0.880435,0.910112,0.933333,6
0.835165,0.835165,0.921348,0.625,0.142857,0.121212,0.121212,0.539474,0.539474,0.539474,0.539474,0.882979,0.75,0.747253,0.03125,0.0625,0.647727,0.0625,0.25,0.266667,0.214286,0.236842,0.236842,0.236842,0.236842,0.849462,0.83871,0.83871,0.190476,0.142857,0.190476,0.826087,0.826087,0.817204,0.815217,0.192308,0.277778,0.0909091,0.891304,0.910112,0.9,6
0.868132,0.868132,0.898876,0.625,0.2,0.212121,0.242424,0.578947,0.578947,0.578947,0.592105,0.914894,0.728261,0.736264,0.03125,0.03125,0.636364,0.03125,0.214286,0.166667,0.142857,0,0,0,0,0.795699,0.795699,0.806452,0.190476,0.238095,0.238095,0.804348,0.815217,0.806452,0.815217,0.307692,0.333333,0.227273,0.891304,0.898876,0.888889,6
0.824176,0.824176,0.898876,0.583333,0.171429,0.121212,0.151515,0.578947,0.605263,0.578947,0.578947,0.925532,0.695652,0.692308,0,0,0.625,0,0.0357143,0.133333,0.0714286,0.105263,0.105263,0.105263,0.105263,0.860215,0.83871,0.83871,0.0952381,0.047619,0.047619,0.815217,0.815217,0.806452,0.804348,0.346154,0.333333,0.136364,0.836957,0.853933,0.866667,6
0.78022,0.78022,0.921348,0.583333,0.228571,0.181818,0.181818,0.578947,0.578947,0.578947,0.578947,0.925532,0.728261,0.725275,0.25,0.3125,0.738636,0.3125,0,0,0,0.184211,0.184211,0.184211,0.184211,0.817204,0.827957,0.827957,0.190476,0.238095,0.190476,0.826087,0.836957,0.827957,0.826087,0.230769,0.277778,0.272727,0.836957,0.853933,0.844444,6
0.846154,0.846154,0.921348,0.583333,0.142857,0.121212,0.121212,0.578947,0.578947,0.578947,0.578947,0.893617,0.728261,0.736264,0.34375,0.34375,0.738636,0.34375,0.0714286,0.1,0.0714286,0.315789,0.315789,0.315789,0.289474,0.827957,0.827957,0.817204,0.333333,0.285714,0.285714,0.847826,0.847826,0.83871,0.858696,0.115385,0.277778,0.272727,0.847826,0.853933,0.833333,6
0.769231,0.769231,0.88764,0.583333,0.285714,0.272727,0.242424,0.578947,0.578947,0.578947,0.578947,0.925532,0.73913,0.758242,0.28125,0.28125,0.727273,0.28125,0.178571,0.2,0.178571,0.342105,0.342105,0.342105,0.342105,0.827957,0.827957,0.83871,0.285714,0.285714,0.285714,0.836957,0.836957,0.827957,0.869565,0.0769231,0.277778,0,0.847826,0.876404,0.855556,6
0.791209,0.791209,0.88764,0.583333,0.228571,0.212121,0.212121,0.605263,0.605263,0.605263,0.605263,0.904255,0.76087,0.736264,0.25,0.25,0.715909,0.25,0.285714,0.3,0.285714,0.368421,0.368421,0.368421,0.368421,0.817204,0.827957,0.817204,0.333333,0.333333,0.333333,0.858696,0.858696,0.849462,0.858696,0.115385,0.277778,0,0.891304,0.898876,0.855556,6
0.813187,0.813187,0.88764,0.541667,0.342857,0.333333,0.333333,0.671053,0.671053,0.671053,0.671053,0.904255,0.73913,0.758242,0.1875,0.21875,0.704545,0.21875,0.357143,0.266667,0.25,0.289474,0.289474,0.289474,0.289474,0.849462,0.849462,0.849462,0.0952381,0.047619,0.0952381,0.836957,0.836957,0.827957,0.826087,0.0769231,0.0555556,0,0.826087,0.842697,0.833333,7
0.824176,0.824176,0.842697,0.458333,0.342857,0.30303,0.30303,0.644737,0.644737,0.644737,0.644737,0.87234,0.75,0.736264,0.21875,0.25,0.715909,0.25,0.214286,0.233333,0.214286,0.289474,0.289474,0.289474,0.263158,0.83871,0.860215,0.849462,0.0952381,0.047619,0.047619,0.826087,0.815217,0.806452,0.826087,0.115385,0.277778,0.0909091,0.804348,0.808989,0.844444,7
0.78022,0.78022,0.865169,0.5,0.171429,0.151515,0.151515,0.539474,0.539474,0.539474,0.539474,0.882979,0.75,0.747253,0.375,0.3125,0.738636,0.3125,0.25,0.266667,0.25,0.315789,0.315789,0.315789,0.315789,0.827957,0.83871,0.817204,0.285714,0.285714,0.285714,0.847826,0.847826,0.83871,0.836957,0.153846,0.166667,0.0454545,0.815217,0.831461,0.844444,7
0.868132,0.868132,0.910112,0.708333,0.142857,0.0909091,0.0909091,0.578947,0.657895,0.578947,0.578947,0.893617,0.815217,0.78022,0.09375,0.25,0.715909,0.25,0.25,0.3,0.25,0.289474,0.289474,0.289474,0.289474,0.849462,0.849462,0.83871,0.285714,0.333333,0.380952,0.880435,0.880435,0.870968,0.880435,0.230769,0.222222,0.363636,0.847826,0.865169,0.855556,7
0.802198,0.802198,0.921348,0.625,0.114286,0.121212,0.121212,0.592105,0.592105,0.578947,0.578947,0.904255,0.76087,0.769231,0.25,0.40625,0.772727,0.40625,0.357143,0.333333,0.321429,0.315789,0.315789,0.315789,0.315789,0.827957,0.827957,0.827957,0.380952,0.333333,0.333333,0.869565,0.869565,0.860215,0.880435,0.230769,0.5,0.181818,0.815217,0.842697,0.811111,7
0.824176,0.824176,0.921348,0.583333,0.257143,0.181818,0.181818,0.644737,0.644737,0.644737,0.644737,0.893617,0.836957,0.846154,0.4375,0.4375,0.784091,0.4375,0.428571,0.433333,0.392857,0.421053,0.421053,0.421053,0.394737,0.83871,0.817204,0.827957,0.333333,0.380952,0.333333,0.858696,0.858696,0.849462,0.858696,0.153846,0.388889,0.0909091,0.836957,0.842697,0.844444,7
0.879121,0.879121,0.910112,0.625,0.171429,0.121212,0.151515,0.592105,0.592105,0.592105,0.592105,0.925532,0.836957,0.824176,0.375,0.5,0.806818,0.5,0.428571,0.266667,0.285714,0.394737,0.394737,0.394737,0.368421,0.83871,0.817204,0.827957,0.428571,0.428571,0.380952,0.847826,0.847826,0.83871,0.847826,0.115385,0.111111,0.227273,0.793478,0.853933,0.833333,7
0.868132,0.868132,0.921348,0.666667,0,0,0,0.526316,0.644737,0.526316,0.539474,0.925532,0.826087,0.791209,0.3125,0.53125,0.818182,0.53125,0.25,0.266667,0.25,0.342105,0.342105,0.342105,0.315789,0.806452,0.806452,0.817204,0.333333,0.333333,0.333333,0.858696,0.858696,0.849462,0.869565,0.230769,0.111111,0.272727,0.826087,0.853933,0.855556,7
0.846154,0.846154,0.910112,0.5,0.0857143,0.030303,0.030303,0.552632,0.552632,0.552632,0.552632,0.893617,0.76087,0.78022,0.4375,0.4375,0.784091,0.4375,0.214286,0.2,0.214286,0.342105,0.342105,0.342105,0.342105,0.817204,0.806452,0.817204,0.285714,0.285714,0.285714,0.847826,0.847826,0.83871,0.836957,0.192308,0.111111,0.136364,0.815217,0.831461,0.811111,7
